500 -5 1
-1.6933867735470942 2.7545052554212472 2.2215239232587267 2.371291737867207
-1.6813627254509018 2.7338068455313875 2.199817577181759 2.3520172260874577
-1.6693386773547094 2.7130939372071805 2.1780791436841915 2.3327449181727298
-1.657314629258517 2.69236617935951 2.156307985960909 2.3134745126824674
-1.6452905811623246 2.671623211320574 2.1345034538927656 2.294205694393894
-1.6332665330661322 2.650864661853118 2.112664883744981 2.274938133427571
-1.6212424849699398 2.6300901507247523 2.0907915978579545 2.2556714855882314
-1.6092184368737474 2.6092992866460647 2.068882904330298 2.2364053912212967
-1.597194388777555 2.588491668038968 2.0469380966938555 2.2171394752208156
-1.5851703406813626 2.56766688214547 2.024956453580491 2.1978733463472175
-1.5731462925851702 2.5468245054690843 2.002937238378122 2.1786065971064215
-1.5611222444889779 2.5259641019457066 1.980879698889743 2.159338802641058
-1.5490981963927857 2.505085224636017 1.9587830669596715 2.140069521150618
-1.5370741482965933 2.4841874135356345 1.9366465581148449 2.1207982926080735
-1.5250501002004009 2.4632701963095553 1.9144693711843268 2.1015246387574753
-1.5130260521042085 2.4423330874053626 1.8922506879115908 2.0822480623883135
-1.501002004008016 2.4213755881587575 1.8699896725567875 2.0629680470558074
-1.4889779559118237 2.400397185750833 1.8476854714887232 2.0436840562663443
-1.4769539078156313 2.379397353056818 1.8253372127662315 2.024395533066696
-1.464929859719439 2.358375548595718 1.8029440057086816 2.0051018996865744
-1.4529058116232465 2.337331215757292 1.780504940455254 1.9858025568334012
-1.440881763527054 2.3162637819015193 1.758019087512697 1.9664968829084328
-1.4288577154308617 2.2951726589323185 1.7354854972912208 1.9471842339459149
-1.4168336673346693 2.2740572419337943 1.7129031996281892 1.9278639425965967
-1.404809619238477 2.252916908775576 1.6902712032992504 1.9085353175764352
-1.3927855711422845 2.231751020271732 1.6675884955165492 1.889197643402441
-1.3807615230460921 2.210558919359838 1.6448540414136374 1.8698501796319469
-1.3687374749498997 2.1893399293577995 1.6220667835167082 1.8504921595983383
-1.3567134268537073 2.168093355609074 1.5992256412017363 1.8311227909213588
-1.344689378757515 2.1468184828139494 1.5763295101371335 1.8117412537479347
-1.3326653306613228 2.125514575809167 1.5533772617114807 1.7923467008085152
-1.3206412825651304 2.104180878789399 1.5303677424459055 1.7729382566533622
-1.308617234468938 2.0828166139325845 1.5072997733902262 1.753515016546279
-1.2965931863727456 2.061420980894448 1.4841721495049953 1.7340760458205955
-1.2845691382765532 2.039993157030066 1.4609836390223996 1.7146203796511852
-1.2725450901803608 2.0185322965420656 1.4377329827943575 1.6951470222347453
-1.2605210420841684 1.9970375277134518 1.414418893620629 1.675654944847073
-1.248496993987976 1.9755079557412238 1.3910400555590956 1.6561430871168286
-1.2364729458917836 1.953942658753594 1.367595123217221 1.6366103543747224
-1.2244488977955912 1.9323406888660912 1.3440827210241444 1.6170556179063904
-1.2124248496993988 1.910701070196993 1.3205014424828205 1.5974777134268052
-1.2004008016032064 1.8890227995857738 1.296849849401615 1.5778754411596443
-1.188376753507014 1.8673048444268632 1.2731264711047525 1.558247564190302
-1.1763527054108216 1.8455461423911885 1.2493298036209792 1.5385928079435416
-1.1643286573146292 1.8237455998614402 1.2254583088497935 1.518909858872147
-1.1523046092184368 1.8019020911310781 1.201510413704579 1.4991973636028963
-1.1402805611222444 1.7800144592465865 1.1774845092319437 1.4794539291312472
-1.128256513026052 1.758081513235136 1.1533789497065632 1.4596781207481597
-1.1162324649298596 1.7361020249332835 1.1291920517007825 1.439868459645561
-1.1042084168336674 1.7140747342757525 1.1049220931282377 1.4200234259807547
-1.092184368737475 1.6919983412784008 1.0805673122607002 1.4001414533709111
-1.0801603206412826 1.669871509914809 1.0561259067173572 1.380220931064844
-1.0681362725450902 1.647692863976003 1.0315960324256916 1.360260200900414
-1.0561122244488979 1.6254609872956918 1.0069758025531115 1.340257557110793
-1.0440881763527055 1.6031744216932224 0.9822632864084508 1.3202112446182743
-1.032064128256513 1.5808316683760189 0.9574565083124371 1.300119459672173
-1.0200400801603207 1.5584311815360359 0.9325534464361878 1.2799803451677
-1.0080160320641283 1.5359713720154515 0.9075520316067784 1.2597919928169223
-0.9959919839679359 1.5134505569399945 0.8824501460789049 1.2395524075246203
-0.9839679358717435 1.4908671430954292 0.8572456222715299 1.2192596356155774
-0.9719438877755511 1.4682193510997759 0.83193624146868 1.1989115715287293
-0.9599198396793587 1.445505396108493 0.8065197324829725 1.1785060837051293
-0.9478957915831663 1.4227234404411169 0.7809937702812454 1.1580409812289787
-0.935871743486974 1.3998715920378353 0.7553559745703591 1.1375140124118723
-0.9238476953907816 1.3769479033085446 0.7296039083429406 1.116922863661393
-0.9118236472945892 1.353950369261254 0.7037350763811269 1.0962651578272786
-0.8997995991983968 1.3308769256521567 0.6777469237173397 1.075538452552643
-0.8877755511022044 1.3077254476114428 0.651636834050753 1.0547402389721559
-0.875751503006012 1.2844937468440405 0.6254021281181059 1.0338679393434524
-0.8637274549098196 1.2611795713839937 0.5990400620174929 1.0129189065798654
-0.8517034068136272 1.2377806019832607 0.5725478254837151 0.9918904212578921
-0.8396793587174348 1.2142944513592469 0.5459225401137204 0.9707796907641284
-0.8276553106212425 1.1907186614182121 0.5191612575406495 0.9495838469084177
-0.8156312625250501 1.1670507015343836 0.4922609575549167 0.9282999443299036
-0.8036072144288577 1.1432879666828406 0.46521854617075054 0.9069249587929588
-0.7915831663326653 1.1194277742983543 0.4380308536365388 0.8854557844827469
-0.779559118236473 1.095467362667332 0.4106946323872955 0.8638892324805953
-0.7675350701402806 1.0714038888432256 0.38320655493750494 0.8422220288717612
-0.7555110220440882 1.0472344254700763 0.355563211712553 0.8204508119795726
-0.7434869739478958 1.022955959083038 0.3277611088169019 0.7985721307588768
-0.7314629258517034 0.9985653869019264 0.29979666573710484 0.7765824419840103
-0.7194388777555111 0.9740595144373831 0.2716662129777107 0.7544781080716353
-0.7074148296593187 0.949435053454678 0.2433659896280479 0.7322553951931078
-0.6953907815631263 0.9246886180445031 0.21489214085780775 0.709910469840451
-0.6833667334669339 0.8998167228097549 0.1862407153393114 0.6874393970998892
-0.6713426853707415 0.8748157788086294 0.15740766259425007 0.6648381370812706
-0.6593186372745491 0.8496820920598311 0.12838883026265804 0.6421025434447594
-0.6472945891783567 0.8244118594265639 0.09917996129178464 0.619228359759665
-0.6352705410821643 0.7990011653459671 0.06977669104248779 0.5962112165392163
-0.6232464929859719 0.7734459792921902 0.04017454431067804 0.5730466288823827
-0.6112224448897795 0.7477421516573282 0.01036893226129764 0.5497299927787607
-0.5991983967935872 0.721885411336434 -0.019644850727771283 0.5262565828370287
-0.5871743486973948 0.6958713604916169 -0.04987163031454523 0.5026215476099228
-0.5751503006012024 0.6696954731408318 -0.0803163555372698 0.4788199081575732
-0.56312625250501 0.6433530891095728 -0.11098410225708082 0.45484655264412854
-0.5511022044088176 0.616839412858804 -0.14188007670189265 0.43069623509815275
-0.5390781563126252 0.5901495062763821 -0.17300961911451476 0.4063635689634392
-0.5270541082164328 0.5632782876135187 -0.2043782075080701 0.38184302593637715
-0.5150300601202404 0.5362205255138199 -0.23599146153187311 0.35712893054762135
-0.503006012024048 0.5089708354564947 -0.2678551464510271 0.33221545681764336
-0.4909819639278557 0.481523675267712 -0.299975177243068 0.30709662408889693
-0.4789579158316633 0.45387334090825543 -0.33235762281510983 0.2817662930859404
-0.46693386773547096 0.42601396065224234 -0.3650087103450023 0.25621816053454444
-0.45490981963927857 0.39793949204270646 -0.3979348297501445 0.2304457562216527
-0.44288577154308617 0.3696437151930589 -0.4311425382876756 0.2044424367982383
-0.4308617234468938 0.3411202298343769 -0.4646385652898772 0.1782013828987214
-0.4188376753507014 0.31236244819684994 -0.49842981703872596 0.15171559252516606
-0.40681362725450904 0.28336359054274085 -0.5325233817836394 0.12497787677764553
-0.39478957915831664 0.2541166804883759 -0.5669265349065779 0.09798085539016817
-0.38276553106212424 0.22461453791435204 -0.6016467442387665 0.07071695006740752
-0.37074148296593185 0.194849774114045 -0.6366916755334339 0.043178379820611935
-0.3587174348697395 0.1648147857640741 -0.6720691980990569 0.015357155221705585
-0.3466933867735471 0.13450174871200424 -0.7077873905977679 -0.012754927531290202
-0.3346693386773547 0.10390261219509651 -0.743854547013654 -0.04116629217389519
-0.3226452905811623 0.07300909204736275 -0.7802791827958445 -0.06988558888083111
-0.3106212424849699 0.04181266342448843 -0.8170700411814037 -0.09892170124322423
-0.2985971943887776 0.010304556213576732 -0.8542360997031716 -0.12828375078726617
-0.2865731462925852 -0.02152425367675 -0.8917865768878522 -0.1579811053111508
-0.2745490981963928 -0.05368305257846132 -0.9297309391497758 -0.1880233868503257
-0.2625250501002004 -0.08618139248870653 -0.9680789078859089 -0.21842047516249966
-0.250501002004008 -0.11902910232145719 -1.006840466777848 -0.24918251850645504
-0.23847695390781562 -0.15223629378128004 -1.046025869306676 -0.280319939447729
-0.22645290581162325 -0.18581337049807442 -1.0856456464867041 -0.311843443726876
-0.21442885771543085 -0.21977103286774907 -1.1257106148243263 -0.34376402512094806
-0.20240480961923848 -0.2541202926247685 -1.1662318845083175 -0.37609297947051384
